COD_MUNICIPIO_A,COD_MUNICIPIO_IBGE,MUNICIPIO_A,MUNICIPIO_IBGE,UF,CODE
9979,4103222,BOM SUCESSO DO SUL,Bom Sucesso do Sul,PR,41
9981,4109658,HONÓRIO SERPA,Honório Serpa,PR,41
9983,4107652,FAZENDA RIO GRANDE,Fazenda Rio Grande,PR,41
770,3300233,Armação dos Búzios,Armação dos Búzios,RJ,33
772,3300936,CARAPEBUS,Carapebus,RJ,33
774,3301876,IGUABA GRANDE,Iguaba Grande,RJ,33
776,3302452,MACUCO,Macuco,RJ,33
778,3303955,PINHEIRAL,Pinheiral,RJ,33
780,3304110,PORTO REAL,Porto Real,RJ,33
782,3304755,SÃO FRANCISCO DE ITABAPOANA,São Francisco de Itabapoana,RJ,33
784,3305133,SÃO JOSÉ DE UBÁ,São José de Ubá,RJ,33
786,3305554,SEROPÉDICA,Seropédica,RJ,33
788,3305752,TANGUÁ,Tanguá,RJ,33
1116,3302858,MESQUITA,Mesquita,RJ,33
2907,3301850,GUAPIMIRIM,Guapimirim,RJ,33
2909,3300456,BELFORD ROXO,Belford Roxo,RJ,33
2911,3304144,QUEIMADOS,Queimados,RJ,33
2913,3302270,JAPERI,Japeri,RJ,33
2915,3301157,CARDOSO MOREIRA,Cardoso Moreira,RJ,33
2917,3306156,VARRE-SAI,Varre-Sai,RJ,33
2919,3300159,APERIBÉ,Aperibé,RJ,33
2921,3304524,RIO DAS OSTRAS,Rio das Ostras,RJ,33
2923,3304128,QUATIS,Quatis,RJ,33
2925,3300225,AREAL,Areal,RJ,33
2927,3300951,COMENDADOR LEVY GASPARIAN,Comendador Levy Gasparian,RJ,33
5801,3300100,ANGRA DOS REIS,Angra dos Reis,RJ,33
5803,3300209,ARARUAMA,Araruama,RJ,33
5805,3300308,BARRA DO PIRAÍ,Barra do Piraí,RJ,33
5807,3300407,BARRA MANSA,Barra Mansa,RJ,33
5809,3300506,BOM JARDIM,Bom Jardim,RJ,33
5811,3300605,BOM JESUS DO ITABAPOANA,Bom Jesus do Itabapoana,RJ,33
5813,3300704,CABO FRIO,Cabo Frio,RJ,33
5815,3300803,CACHOEIRAS DE MACACU,Cachoeiras de Macacu,RJ,33
5817,3300902,CAMBUCI,Cambuci,RJ,33
5819,3301009,CAMPOS DOS GOYTACAZES,Campos dos Goytacazes,RJ,33
5821,3301108,CANTAGALO,Cantagalo,RJ,33
5823,3301207,CARMO,Carmo,RJ,33
5825,3301306,CASIMIRO DE ABREU,Casimiro de Abreu,RJ,33
5827,3301405,CONCEIÇÃO DE MACABU,Conceição de Macabu,RJ,33
5829,3301504,CORDEIRO,Cordeiro,RJ,33
5831,3301603,DUAS BARRAS,Duas Barras,RJ,33
5833,3301702,DUQUE DE CAXIAS,Duque de Caxias,RJ,33
5835,3301801,ENGENHEIRO PAULO DE FRONTIN,Engenheiro Paulo de Frontin,RJ,33
5837,3301900,ITABORAÍ,Itaboraí,RJ,33
5839,3302007,ITAGUAÍ,Itaguaí,RJ,33
5841,3302106,ITAOCARA,Itaocara,RJ,33
5843,3302205,ITAPERUNA,Itaperuna,RJ,33
5845,3302304,LAJE DO MURIAÉ,Laje do Muriaé,RJ,33
5847,3302403,MACAÉ,Macaé,RJ,33
5849,3302502,MAGÉ,Magé,RJ,33
5851,3302601,MANGARATIBA,Mangaratiba,RJ,33
5853,3302700,MARICÁ,Maricá,RJ,33
5855,3302809,MENDES,Mendes,RJ,33
5857,3302908,MIGUEL PEREIRA,Miguel Pereira,RJ,33
5859,3303005,MIRACEMA,Miracema,RJ,33
5861,3303104,NATIVIDADE,Natividade,RJ,33
5863,3303203,NILÓPOLIS,Nilópolis,RJ,33
5865,3303302,NITERÓI,Niterói,RJ,33
5867,3303401,NOVA FRIBURGO,Nova Friburgo,RJ,33
5869,3303500,NOVA IGUAÇU,Nova Iguaçu,RJ,33
5871,3303609,PARACAMBI,Paracambi,RJ,33
5873,3303708,PARAÍBA DO SUL,Paraíba do Sul,RJ,33
5875,3303807,PARATI,Paraty,RJ,33
5877,3303906,PETRÓPOLIS,Petrópolis,RJ,33
5879,3304003,PIRAÍ,Piraí,RJ,33
5881,3304102,PORCIÚNCULA,Porciúncula,RJ,33
5883,3304201,RESENDE,Resende,RJ,33
5885,3304300,RIO BONITO,Rio Bonito,RJ,33
5887,3304409,RIO CLARO,Rio Claro,RJ,33
5889,3304508,RIO DAS FLORES,Rio das Flores,RJ,33
5891,3304607,SANTA MARIA MADALENA,Santa Maria Madalena,RJ,33
5893,3304706,SANTO ANTÔNIO DE PÁDUA,Santo Antônio de Pádua,RJ,33
5895,3304805,SÃO FIDÉLIS,São Fidélis,RJ,33
5897,3304904,SÃO GONÇALO,São Gonçalo,RJ,33
5899,3305000,SÃO JOÃO DA BARRA,São João da Barra,RJ,33
5901,3305109,SÃO JOÃO DE MERITI,São João de Meriti,RJ,33
5903,3305208,SÃO PEDRO DA ALDEIA,São Pedro da Aldeia,RJ,33
5905,3305307,SÃO SEBASTIÃO DO ALTO,São Sebastião do Alto,RJ,33
5907,3305406,SAPUCAIA,Sapucaia,RJ,33
5909,3305505,SAQUAREMA,Saquarema,RJ,33
5911,3305604,SILVA JARDIM,Silva Jardim,RJ,33
5913,3305703,SUMIDOURO,Sumidouro,RJ,33
5915,3305802,TERESÓPOLIS,Teresópolis,RJ,33
5917,3305901,TRAJANO DE MORAES,Trajano de Moraes,RJ,33
5919,3306008,TRÊS RIOS,Três Rios,RJ,33
5921,3306107,VALENÇA,Valença,RJ,33
5923,3306206,VASSOURAS,Vassouras,RJ,33
5925,3306305,VOLTA REDONDA,Volta Redonda,RJ,33
5927,3300258,ARRAIAL DO CABO,Arraial do Cabo,RJ,33
5929,3302056,ITALVA,Italva,RJ,33
6001,3304557,RIO DE JANEIRO,Rio de Janeiro,RJ,33
6003,3302254,ITATIAIA,Itatiaia,RJ,33
6005,3303856,PATY DO ALFERES,Paty do Alferes,RJ,33
6007,3304151,QUISSAMÃ,Quissamã,RJ,33
6009,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,São José do Vale do Rio Preto,RJ,33
412,2401651,BODÓ,Bodó,RN,24
414,2401859,CAIÇARA DO NORTE,Caiçara do Norte,RN,24
416,2403756,FERNANDO PEDROZA,Fernando Pedroza,RN,24
418,2404853,ITAJÁ,Itajá,RN,24
420,2407252,MAJOR SALES,Major Sales,RN,24
422,2408953,RIO DO FOGO,Rio do Fogo,RN,24
424,2409332,SANTA MARIA,Santa Maria,RN,24
426,2410256,PORTO DO MANGUE,Porto do Mangue,RN,24
428,2411056,TIBAU,Tibau,RN,24
430,2412559,SÃO MIGUEL DO GOSTOSO,São Miguel do Gostoso,RN,24
432,2413557,SERRINHA DOS PINTOS,Serrinha dos Pintos,RN,24
434,2414159,TENENTE LAURENTINO CRUZ,Tenente Laurentino Cruz,RN,24
436,2414456,TRIUNFO POTIGUAR,Triunfo Potiguar,RN,24
438,2414753,VENHA-VER,Venha-Ver,RN,24
1108,2406155,JUNDIÁ,Jundiá,RN,24
1601,2400109,ACARI,Acari,RN,24
1603,2400208,ASSU,Açu,RN,24
1605,2400307,AFONSO BEZERRA,Afonso Bezerra,RN,24
1607,2400406,ÁGUA NOVA,Água Nova,RN,24
1609,2400505,ALEXANDRIA,Alexandria,RN,24
1611,2400604,ALMINO AFONSO,Almino Afonso,RN,24
1613,2400703,ALTO DO RODRIGUES,Alto do Rodrigues,RN,24
1615,2400802,ANGICOS,Angicos,RN,24
1617,2400901,ANTÔNIO MARTINS,Antônio Martins,RN,24
1619,2401008,APODI,Apodi,RN,24
1621,2401107,AREIA BRANCA,Areia Branca,RN,24
1623,2401206,ARÊS,Arês,RN,24
1625,2401305,CAMPO GRANDE,Campo Grande,RN,24
1627,2401404,BAÍA FORMOSA,Baía Formosa,RN,24
1629,2401503,BARCELONA,Barcelona,RN,24
1631,2401602,BENTO FERNANDES,Bento Fernandes,RN,24
1633,2401701,BOM JESUS,Bom Jesus,RN,24
1635,2401800,BREJINHO,Brejinho,RN,24
1637,2401909,CAIÇARA DO RIO DO VENTO,Caiçara do Rio do Vento,RN,24
1639,2402006,CAICÓ,Caicó,RN,24
1641,2402105,CAMPO REDONDO,Campo Redondo,RN,24
1643,2402204,CANGUARETAMA,Canguaretama,RN,24
1645,2402303,CARAÚBAS,Caraúbas,RN,24
1647,2402402,CARNAÚBA DOS DANTAS,Carnaúba dos Dantas,RN,24
1649,2402501,CARNAUBAIS,Carnaubais,RN,24
1651,2402600,CEARÁ-MIRIM,Ceará-Mirim,RN,24
1653,2402709,CERRO CORÁ,Cerro Corá,RN,24
1655,2402808,CORONEL EZEQUIEL,Coronel Ezequiel,RN,24
1657,2402907,CORONEL JOÃO PESSOA,Coronel João Pessoa,RN,24
1659,2403004,CRUZETA,Cruzeta,RN,24
1661,2403103,CURRAIS NOVOS,Currais Novos,RN,24
1663,2403202,DOUTOR SEVERIANO,Doutor Severiano,RN,24
1665,2403301,ENCANTO,Encanto,RN,24
1667,2403400,EQUADOR,Equador,RN,24
1669,2403509,ESPÍRITO SANTO,Espírito Santo,RN,24
1671,2403608,EXTREMOZ,Extremoz,RN,24
1673,2403707,FELIPE GUERRA,Felipe Guerra,RN,24
1675,2403806,FLORÂNIA,Florânia,RN,24
1677,2403905,FRANCISCO DANTAS,Francisco Dantas,RN,24
1679,2404101,GALINHOS,Galinhos,RN,24
1681,2404200,GOIANINHA,Goianinha,RN,24
1683,2404309,GOVERNADOR DIX-SEPT ROSADO,Governador Dix-Sept Rosado,RN,24
1685,2404408,GROSSOS,Grossos,RN,24
1687,2404507,GUAMARÉ,Guamaré,RN,24
1689,2404606,IELMO MARINHO,Ielmo Marinho,RN,24
1691,2404705,IPANGUAÇU,Ipanguaçu,RN,24
1693,2404804,IPUEIRA,Ipueira,RN,24
1695,2404903,ITAÚ,Itaú,RN,24
1697,2405009,JAÇANÃ,Jaçanã,RN,24
1699,2405108,JANDAÍRA,Jandaíra,RN,24
1701,2405207,JANDUÍS,Janduís,RN,24
1703,2405306,BOA SAÚDE,Januário Cicco,RN,24
1705,2405405,JAPI,Japi,RN,24
1707,2405504,JARDIM DE ANGICOS,Jardim de Angicos,RN,24
1709,2405603,JARDIM DE PIRANHAS,Jardim de Piranhas,RN,24
1711,2405702,JARDIM DO SERIDÓ,Jardim do Seridó,RN,24
1713,2405801,JOÃO CÂMARA,João Câmara,RN,24
1715,2405900,JOÃO DIAS,João Dias,RN,24
1717,2406007,JOSÉ DA PENHA,José da Penha,RN,24
1719,2406106,JUCURUTU,Jucurutu,RN,24
1721,2407609,MESSIAS TARGINO,Messias Targino,RN,24
1723,2406205,Lagoa d'Anta,Lagoa d'Anta,RN,24
1725,2406304,LAGOA DE PEDRAS,Lagoa de Pedras,RN,24
1727,2406403,LAGOA DE VELHOS,Lagoa de Velhos,RN,24
1729,2406502,LAGOA NOVA,Lagoa Nova,RN,24
1731,2406601,LAGOA SALGADA,Lagoa Salgada,RN,24
1733,2406700,LAJES,Lajes,RN,24
1735,2406809,LAJES PINTADAS,Lajes Pintadas,RN,24
1737,2406908,LUCRÉCIA,Lucrécia,RN,24
1739,2407005,LUÍS GOMES,Luís Gomes,RN,24
1741,2407104,MACAÍBA,Macaíba,RN,24
1743,2407203,MACAU,Macau,RN,24
1745,2407302,MARCELINO VIEIRA,Marcelino Vieira,RN,24
1747,2407401,MARTINS,Martins,RN,24
1749,2407500,MAXARANGUAPE,Maxaranguape,RN,24
1751,2404002,FRUTUOSO GOMES,Frutuoso Gomes,RN,24
1753,2407708,MONTANHAS,Montanhas,RN,24
1755,2407807,MONTE ALEGRE,Monte Alegre,RN,24
1757,2407906,MONTE DAS GAMELEIRAS,Monte das Gameleiras,RN,24
1759,2408003,MOSSORÓ,Mossoró,RN,24
1761,2408102,NATAL,Natal,RN,24
1763,2408201,NÍSIA FLORESTA,Nísia Floresta,RN,24
1765,2408300,NOVA CRUZ,Nova Cruz,RN,24
1767,2408409,OLHO D'AGUA DO BORGES,Olho d'Água do Borges,RN,24
1769,2408508,OURO BRANCO,Ouro Branco,RN,24
1771,2408607,PARANÁ,Paraná,RN,24
1773,2408706,PARAÚ,Paraú,RN,24
1775,2408805,PARAZINHO,Parazinho,RN,24
1777,2408904,PARELHAS,Parelhas,RN,24
1779,2403251,PARNAMIRIM,Parnamirim,RN,24
1781,2409100,PASSA E FICA,Passa e Fica,RN,24
1783,2409209,PASSAGEM,Passagem,RN,24
1785,2409308,PATU,Patu,RN,24
1787,2409407,PAU DOS FERROS,Pau dos Ferros,RN,24
1789,2409506,PEDRA GRANDE,Pedra Grande,RN,24
